time,tg,hu,rr,pp
2009-12-11,3.86,90.700005,0.0,1017.4
2009-12-12,2.8999999,64.3,0.0,1018.5
2009-12-13,-0.42,67.8,0.0,1020.7
2009-12-14,-1.66,70.0,0.0,1022.0
2009-12-15,-1.64,62.600002,0.0,1015.3
2009-12-16,-2.48,82.4,2.5,1008.60004
2009-12-17,-4.85,70.6,0.0,1006.4
2009-12-18,-6.56,76.200005,0.0,1007.2
2009-12-19,-8.38,86.700005,5.5,1004.8
2009-12-20,-10.09,73.5,0.0,1007.9
2009-12-21,-10.8,73.3,0.0,1016.2
2009-12-22,-0.83,81.5,5.1,1008.3
2009-12-23,4.06,90.8,4.5,1002.2
2009-12-24,5.0899997,92.4,4.4,1005.3
2009-12-25,10.28,87.200005,6.7000003,997.8
2009-12-26,5.17,62.0,0.0,1012.0
2009-12-27,2.3,71.9,0.0,1007.9
2009-12-28,2.7,70.1,0.0,1006.8
2009-12-29,1.5899999,74.1,2.2,1010.9
2009-12-30,2.47,,1.6,1002.8
2009-12-31,4.38,,6.7000003,997.60004
2010-01-01,4.65,92.5,0.0,991.7
2010-01-02,1.81,83.0,0.1,1002.9
2010-01-03,-1.7199999,70.8,0.0,1015.8
2010-01-04,-5.66,74.3,0.0,1021.10004
2010-01-05,-3.83,83.3,4.0,1013.4
2010-01-06,-0.72999996,91.6,3.0,1002.5
2010-01-07,-0.84999996,88.6,0.5,1012.5
2010-01-08,0.69,,10.5,1012.9
2010-01-09,6.0299997,92.700005,6.6,1004.2
2010-01-10,3.37,93.1,0.0,1007.5
2010-01-11,1.27,74.3,0.0,1014.8
2010-01-12,-0.16,78.8,0.0,1017.2
2010-01-13,-0.17999999,82.200005,0.0,1015.8
2010-01-14,0.42,81.3,0.0,1017.2
2010-01-15,-0.64,86.200005,0.0,1025.3
2010-01-16,-2.85,90.700005,0.0,1031.3
2010-01-17,-1.35,90.4,1.8000001,1026.4
2010-01-18,-1.05,91.5,1.9,1025.6
2010-01-19,-0.84,90.8,0.0,1023.10004
2010-01-20,-0.53,91.4,2.4,1017.60004
2010-01-21,-2.6599998,87.0,0.0,1021.8
2010-01-22,-3.03,80.0,0.0,1027.3
2010-01-23,-4.0,74.6,0.0,1030.3
2010-01-24,-6.3399997,79.9,0.0,1033.0
2010-01-25,-7.56,75.6,0.0,1037.0
2010-01-26,-5.47,65.8,0.0,1035.5
2010-01-27,-8.849999,70.1,0.0,1028.4
2010-01-28,-8.5199995,81.3,0.0,1007.9
2010-01-29,-3.9399998,76.5,4.5,999.4
2010-01-30,-1.39,90.0,10.7,994.5
2010-01-31,-1.63,86.0,1.8000001,1000.3
2010-02-01,-3.9199998,70.3,0.0,1011.10004
2010-02-02,-5.5899997,80.200005,0.0,1018.7
2010-02-03,-4.85,82.3,0.5,1016.5
2010-02-04,-3.01,77.700005,0.0,1025.2001
2010-02-05,-2.95,78.5,0.0,1023.0
2010-02-06,-0.07,72.9,6.0,1013.7
2010-02-07,-1.3,86.0,1.3000001,1015.10004
2010-02-08,-4.62,69.1,0.0,1012.9
2010-02-09,-4.91,74.6,0.0,1011.3
2010-02-10,-1.1,78.3,3.8,1005.8
2010-02-11,1.31,,3.0,1000.3
2010-02-12,0.52,92.5,2.0,1006.60004
2010-02-13,0.26,78.200005,0.0,1005.3
2010-02-14,0.26,71.9,0.0,1010.8
2010-02-15,0.0,78.8,0.0,1009.8
2010-02-16,-1.66,85.1,0.0,1011.2
2010-02-17,1.3399999,78.700005,0.0,1006.3
2010-02-18,2.5,92.3,0.90000004,1004.3
2010-02-19,3.32,,12.3,1001.60004
2010-02-20,3.6499999,87.700005,3.8,994.3
2010-02-21,2.98,69.5,0.0,1005.7
2010-02-22,3.53,72.9,0.0,1007.60004
2010-02-23,6.79,82.0,1.0,1003.2
2010-02-24,6.66,92.4,0.6,1004.0
2010-02-25,7.14,87.700005,0.0,1007.10004
2010-02-26,6.37,,12.0,1003.4
2010-02-27,5.96,72.9,1.5,1007.3
2010-02-28,4.98,69.700005,0.0,1006.3
2010-03-01,8.07,74.6,0.0,1009.7
2010-03-02,6.16,60.2,0.4,1018.60004
2010-03-03,4.8599997,62.4,0.0,1021.8
2010-03-04,2.73,64.200005,0.0,1013.10004
2010-03-05,1.04,51.3,0.0,1014.3
2010-03-06,-1.43,49.8,0.0,1017.8
2010-03-07,-1.8199999,71.8,0.0,1026.9
2010-03-08,-1.3199999,57.0,0.0,1024.4
2010-03-09,-0.32,45.7,0.0,1023.0
2010-03-10,0.88,49.0,2.4,1023.3
2010-03-11,0.28,,5.6,1013.9
2010-03-12,1.51,74.6,0.0,1013.2
2010-03-13,4.06,71.5,0.0,1016.7
2010-03-14,5.73,62.3,0.0,1016.0
2010-03-15,3.97,49.600002,1.7,1017.10004
2010-03-16,3.82,67.200005,0.0,1019.5
2010-03-17,4.48,62.4,0.0,1029.2001
2010-03-18,7.99,60.3,0.0,1028.3
2010-03-19,9.74,59.7,0.0,1026.1
2010-03-20,11.15,62.600002,0.0,1020.8
2010-03-21,12.87,65.700005,0.0,1017.8
2010-03-22,12.34,80.3,0.5,1021.4
2010-03-23,10.67,79.3,0.0,1021.8
2010-03-24,11.58,70.0,0.0,1020.4
2010-03-25,14.88,57.5,0.0,1019.60004
2010-03-26,15.92,62.4,0.0,1015.2
2010-03-27,12.03,59.0,0.0,1009.4
2010-03-28,11.12,54.2,0.0,1010.8
2010-03-29,12.33,56.5,0.0,1013.3
2010-03-30,14.259999,48.4,4.7000003,1007.5
2010-03-31,10.41,78.9,1.1,1005.10004
2010-04-01,10.38,61.9,0.0,1012.5
2010-04-02,7.48,69.8,0.0,1017.10004
2010-04-03,9.41,53.7,0.0,1019.3
2010-04-04,12.04,54.3,0.0,1018.7
2010-04-05,9.84,81.1,7.0,1016.4
2010-04-06,9.03,72.700005,0.2,1021.10004
2010-04-07,10.36,64.1,0.0,1023.2
2010-04-08,12.12,65.200005,0.0,1024.2001
2010-04-09,13.889999,57.3,0.0,1023.60004
2010-04-10,10.01,61.600002,1.7,1020.3
2010-04-11,8.46,69.3,1.2,1016.8
2010-04-12,8.67,89.5,11.6,1015.10004
2010-04-13,10.08,92.200005,6.8,1014.10004
2010-04-14,11.38,84.700005,2.5,1010.0
2010-04-15,8.72,89.700005,4.2000003,1011.4
2010-04-16,11.28,78.4,0.0,1014.3
2010-04-17,11.2699995,66.4,0.0,1019.5
2010-04-18,12.5199995,63.600002,4.3,1018.7
2010-04-19,13.04,83.6,2.0,1011.2
2010-04-20,14.71,61.5,0.0,1011.9
2010-04-21,14.04,53.8,0.0,1012.0
2010-04-22,9.719999,45.5,0.0,1017.10004
2010-04-23,10.34,61.3,0.0,1018.0
2010-04-24,15.38,54.7,0.0,1019.7
2010-04-25,16.99,53.8,0.0,1023.8
2010-04-26,16.699999,55.100002,0.0,1024.0
2010-04-27,15.82,65.0,0.0,1024.2001
2010-04-28,14.98,58.8,0.0,1024.8
2010-04-29,15.0199995,58.100002,0.0,1021.8
2010-04-30,17.51,57.7,0.0,1014.0
2010-05-01,18.71,63.0,0.0,1010.4
2010-05-02,17.539999,71.200005,0.0,1010.8
2010-05-03,18.63,71.3,1.6,1010.2
2010-05-04,20.13,68.6,0.0,1011.5
2010-05-05,20.15,75.0,5.0,1009.4
2010-05-06,17.99,76.4,5.4,1003.60004
2010-05-07,15.73,71.1,0.0,1006.0
2010-05-08,14.589999,75.700005,3.1000001,1009.4
2010-05-09,14.66,80.1,0.0,1009.3
2010-05-10,15.349999,72.9,0.0,1008.10004
2010-05-11,16.97,74.200005,3.1000001,1009.2
2010-05-12,15.74,90.8,3.0,1007.8
2010-05-13,15.61,88.700005,6.1,1005.5
2010-05-14,15.179999,82.4,1.4,1006.0
2010-05-15,13.34,90.4,42.100002,999.4
2010-05-16,9.559999,91.8,17.1,997.8
2010-05-17,9.03,80.3,1.3000001,1006.9
2010-05-18,10.19,76.5,1.8000001,1012.10004
2010-05-19,10.8,73.5,0.0,1017.2
2010-05-20,13.28,80.8,2.6000001,1019.7
2010-05-21,16.13,81.3,3.2,1018.0
2010-05-22,18.02,68.1,3.9,1015.7
2010-05-23,17.92,69.1,0.0,1015.3
2010-05-24,18.56,70.4,9.7,1012.4
2010-05-25,17.289999,84.0,12.7,1011.3
2010-05-26,18.26,82.700005,2.6000001,1009.5
2010-05-27,19.05,76.1,0.2,1008.4
2010-05-28,19.939999,71.0,0.0,1012.5
2010-05-29,19.06,75.200005,0.4,1016.10004
2010-05-30,17.41,86.3,16.9,1010.9
2010-05-31,14.049999,80.4,23.7,1004.10004
2010-06-01,12.0199995,,11.0,1002.2
2010-06-02,13.16,90.6,5.0,1004.3
2010-06-03,14.32,85.700005,6.6,1010.3
2010-06-04,16.91,88.200005,1.2,1012.0
2010-06-05,19.359999,70.3,0.0,1020.2
2010-06-06,19.789999,65.3,0.0,1017.9
2010-06-07,21.23,68.1,0.0,1012.8
2010-06-08,23.519999,66.9,0.0,1011.4
2010-06-09,24.74,67.4,0.0,1012.2
2010-06-10,25.599998,65.700005,0.0,1012.5
2010-06-11,26.43,61.5,0.0,1010.0
2010-06-12,26.39,63.4,0.0,1008.3
2010-06-13,25.71,66.1,0.0,1009.7
2010-06-14,21.93,75.6,9.900001,1010.8
2010-06-15,20.68,71.4,3.1000001,1016.8
2010-06-16,18.35,83.5,14.900001,1015.4
2010-06-17,20.46,66.8,0.3,1016.2
2010-06-18,18.199999,86.4,32.3,1009.0
2010-06-19,18.5,75.700005,0.0,1003.3
2010-06-20,18.41,83.5,9.0,1003.4
2010-06-21,18.029999,83.3,5.0,1006.60004
2010-06-22,14.88,86.4,8.8,1010.7
2010-06-23,18.33,60.8,0.0,1013.9
2010-06-24,18.85,57.100002,0.0,1013.60004
2010-06-25,17.52,70.3,0.0,1011.4
2010-06-26,16.68,83.5,0.1,1012.10004
2010-06-27,20.189999,76.6,0.0,1015.2
2010-06-28,22.869999,66.6,1.4,1016.2
2010-06-29,23.949999,65.8,0.0,1015.2
2010-06-30,24.51,63.0,0.0,1014.9
2010-07-01,24.82,62.9,0.0,1015.2
2010-07-02,24.9,63.3,0.0,1016.5
2010-07-03,24.1,68.0,0.0,1015.5
2010-07-04,21.92,58.7,0.0,1016.3
2010-07-05,21.58,69.4,0.4,1014.10004
2010-07-06,21.27,72.6,2.8,1014.3
2010-07-07,18.539999,63.2,0.0,1018.7
2010-07-08,20.39,59.600002,0.0,1020.9
2010-07-09,22.199999,57.8,0.0,1021.7
2010-07-10,24.019999,58.3,0.0,1020.5
2010-07-11,26.039999,60.9,0.0,1017.9
2010-07-12,26.59,64.0,0.0,1014.5
2010-07-13,27.41,64.1,0.0,1010.60004
2010-07-14,28.13,56.3,0.0,1010.7
2010-07-15,27.92,64.0,0.6,1012.5
2010-07-16,28.109999,65.700005,0.0,1016.4
2010-07-17,28.539999,63.9,0.2,1015.3
2010-07-18,23.07,75.3,0.0,1017.60004
2010-07-19,23.18,72.4,0.0,1019.0
2010-07-20,25.18,70.3,0.2,1015.9
2010-07-21,26.289999,67.4,0.0,1012.5
2010-07-22,27.57,65.4,0.0,1012.4
2010-07-23,27.88,64.6,0.0,1011.10004
2010-07-24,22.1,67.9,6.9,1007.60004
2010-07-25,16.14,88.1,13.6,1008.2
2010-07-26,16.82,87.6,2.8,1010.5
2010-07-27,19.5,74.8,0.8,1011.3
2010-07-28,20.22,68.8,0.1,1011.8
2010-07-29,22.59,63.7,0.0,1010.7
2010-07-30,20.939999,75.9,7.3,1011.9
2010-07-31,21.23,80.700005,0.0,1015.4
2010-08-01,23.25,70.3,0.0,1015.9
2010-08-02,23.74,66.1,0.0,1015.2
2010-08-03,23.06,75.200005,5.6,1010.10004
2010-08-04,20.93,77.3,0.0,1009.2
2010-08-05,21.789999,74.700005,0.0,1008.0
2010-08-06,21.0,87.8,24.800001,1008.7
2010-08-07,18.85,83.8,0.0,1014.7
2010-08-08,19.38,80.5,0.0,1017.5
2010-08-09,20.05,75.6,0.0,1017.4
2010-08-10,21.17,70.6,0.0,1017.4
2010-08-11,22.59,69.5,0.0,1016.7
2010-08-12,23.75,68.0,0.0,1015.0
2010-08-13,24.9,72.4,7.1,1014.5
2010-08-14,24.09,77.9,0.0,1016.3
2010-08-15,25.519999,81.0,3.1000001,1014.60004
2010-08-16,21.13,86.700005,10.6,1013.0
2010-08-17,20.27,71.200005,0.0,1013.3
2010-08-18,20.449999,69.0,0.0,1013.10004
2010-08-19,21.869999,68.1,0.0,1016.0
2010-08-20,20.779999,59.600002,0.0,1023.10004
2010-08-21,21.6,63.5,0.0,1025.1
2010-08-22,22.18,70.4,0.0,1020.8
2010-08-23,22.769999,65.8,0.0,1013.5
2010-08-24,22.109999,71.0,0.0,1010.60004
2010-08-25,20.9,61.7,0.0,1016.3
2010-08-26,21.33,69.3,0.0,1016.4
2010-08-27,22.67,73.1,7.3,1008.0
2010-08-28,17.98,84.0,2.0,1008.9
2010-08-29,15.98,65.8,0.0,1014.7
2010-08-30,13.599999,80.9,3.6000001,1011.10004
2010-08-31,11.679999,87.3,10.900001,1005.4
2010-09-01,14.4,69.5,0.0,1008.4
2010-09-02,15.53,70.1,0.0,1014.9
2010-09-03,15.559999,75.1,0.0,1019.4
2010-09-04,14.41,87.6,2.1000001,1018.9
2010-09-05,13.59,76.5,0.0,1019.3
2010-09-06,12.71,77.4,0.0,1019.9
2010-09-07,12.38,85.4,4.4,1016.9
2010-09-08,14.12,91.4,13.2,1013.4
2010-09-09,16.26,88.700005,0.0,1015.60004
2010-09-10,15.54,,49.5,1018.0
2010-09-11,16.289999,,9.900001,1018.9
2010-09-12,17.93,87.6,0.0,1019.3
2010-09-13,17.699999,86.4,0.0,1019.10004
2010-09-14,17.65,78.4,0.0,1021.10004
2010-09-15,18.279999,77.5,0.0,1016.60004
2010-09-16,16.71,83.5,5.6,1014.10004
2010-09-17,14.719999,,20.300001,1013.7
2010-09-18,14.929999,83.0,7.1,1016.8
2010-09-19,13.49,85.5,0.2,1016.2
2010-09-20,12.82,74.700005,0.0,1021.10004
2010-09-21,13.299999,77.3,0.0,1022.8
2010-09-22,14.79,78.5,0.0,1024.1
2010-09-23,15.5,76.200005,0.0,1021.5
2010-09-24,17.039999,69.5,0.0,1012.2
2010-09-25,17.13,75.1,7.7000003,1003.5
2010-09-26,14.309999,92.700005,8.5,1000.9
2010-09-27,13.259999,76.6,0.0,1010.10004
2010-09-28,13.549999,74.8,0.0,1012.60004
2010-09-29,12.42,72.6,0.0,1014.5
2010-09-30,9.99,67.9,0.0,1017.0
2010-10-01,9.0,79.0,0.0,1019.3
2010-10-02,10.96,79.4,0.0,1022.60004
2010-10-03,11.389999,74.700005,0.0,1023.0
2010-10-04,11.08,84.3,4.8,1019.10004
2010-10-05,10.17,,16.4,1017.0
2010-10-06,11.429999,84.200005,0.0,1020.7
2010-10-07,11.28,83.5,0.0,1027.0
2010-10-08,8.94,77.1,0.0,1029.4
2010-10-09,8.11,73.9,0.0,1024.1
2010-10-10,9.22,70.200005,0.0,1016.5
2010-10-11,8.98,76.200005,0.0,1016.3
2010-10-12,9.04,73.6,0.0,1016.7
2010-10-13,8.74,77.0,0.0,1015.8
2010-10-14,8.8,77.0,0.0,1012.60004
2010-10-15,9.059999,74.0,0.0,1011.10004
2010-10-16,9.73,76.200005,0.0,1010.8
2010-10-17,9.73,79.0,1.7,1014.5
2010-10-18,9.42,89.1,0.3,1015.8
2010-10-19,9.98,77.4,0.0,1007.9
2010-10-20,8.929999,74.700005,0.0,1007.60004
2010-10-21,6.91,63.7,0.0,1022.60004
2010-10-22,6.0099998,66.4,0.0,1026.7001
2010-10-23,7.3599997,71.0,0.0,1020.10004
2010-10-24,10.429999,77.200005,0.0,1013.5
2010-10-25,10.179999,87.0,6.5,1012.4
2010-10-26,6.2599998,86.200005,3.0,1021.8
2010-10-27,4.45,72.1,0.0,1028.4
2010-10-28,3.31,76.0,0.0,1027.4
2010-10-29,4.23,75.0,0.0,1024.5
2010-10-30,5.41,78.200005,0.0,1020.0
2010-10-31,7.0099998,75.5,0.0,1018.7
2010-11-01,8.22,73.3,0.0,1017.4
2010-11-02,8.96,72.9,0.0,1017.10004
2010-11-03,10.389999,76.8,1.0,1019.60004
2010-11-04,11.0,86.1,0.0,1026.1
2010-11-05,12.08,82.200005,0.0,1023.8
2010-11-06,11.53,79.9,0.0,1015.9
2010-11-07,10.0199995,84.1,0.0,1006.9
2010-11-08,10.9,88.8,4.6,991.0
2010-11-09,11.41,83.0,3.2,988.5
2010-11-10,10.08,91.4,1.9,996.2
2010-11-11,7.94,82.9,0.0,1010.60004
2010-11-12,9.139999,78.6,0.0,1006.7
2010-11-13,11.2699995,81.6,0.0,1010.10004
2010-11-14,12.139999,77.700005,0.0,1012.5
2010-11-15,13.12,75.8,0.0,1014.2
2010-11-16,10.75,85.700005,0.0,1013.4
2010-11-17,12.28,81.6,2.6000001,1009.2
2010-11-18,10.13,91.6,0.0,1012.2
2010-11-19,8.309999,,0.90000004,1017.8
2010-11-20,6.92,86.9,0.0,1019.7
2010-11-21,8.3,90.700005,2.3,1014.0
2010-11-22,9.09,91.700005,20.300001,1001.10004
2010-11-23,6.54,73.9,0.0,998.9
2010-11-24,4.68,65.700005,0.0,1004.5
2010-11-25,3.04,81.8,0.0,1008.4
2010-11-26,2.1399999,86.3,13.6,1003.4
2010-11-27,0.78,87.700005,0.0,1005.5
2010-11-28,0.26999998,90.3,18.0,1009.9
2010-11-29,2.54,83.8,0.0,999.8
2010-11-30,0.28,73.6,0.0,1014.60004
2010-12-01,-1.0,85.6,8.3,1006.4
2010-12-02,0.51,,2.9,1009.5
2010-12-03,0.14,93.0,3.7,1009.3
2010-12-04,-2.36,82.8,0.0,1019.5
2010-12-05,-3.4099998,82.200005,0.0,1020.9
2010-12-06,3.22,82.4,2.9,1008.8
2010-12-07,7.9199996,89.3,1.3000001,1006.10004
2010-12-08,9.01,92.1,2.1000001,1006.5
2010-12-09,4.33,78.700005,0.0,1008.4
2010-12-10,-0.07,60.7,0.0,1018.9
2010-12-11,-1.8,82.1,1.8000001,1017.0
2010-12-12,2.35,85.4,1.1,1005.7
2010-12-13,-0.11,69.1,0.0,1010.0
2010-12-14,-3.9299998,77.200005,0.0,1016.2
2010-12-15,-3.03,83.6,0.0,1018.3
2010-12-16,-6.21,88.8,0.0,1016.7
2010-12-17,-8.0199995,87.8,0.0,1006.5
2010-12-18,-6.79,86.5,1.8000001,1004.5
2010-12-19,-9.0,84.3,0.0,1013.10004
2010-12-20,-2.59,81.700005,0.0,1010.3
2010-12-21,-2.04,,0.0,1014.4
2010-12-22,1.15,,0.0,1012.4
2010-12-23,4.39,,3.7,1008.0
2010-12-24,7.44,,1.5,999.3
2010-12-25,2.52,90.700005,6.2000003,1001.8
2010-12-26,-2.9299998,82.1,0.1,1018.9
2010-12-27,-5.58,79.1,0.0,1024.2001
2010-12-28,-7.29,87.6,0.0,1023.9
2010-12-29,-8.78,88.6,0.0,1028.0
2010-12-30,-7.94,88.5,0.0,1028.7001
2010-12-31,-6.5299997,,0.0,1026.3
2011-01-01,-2.85,,0.0,1020.0
2011-01-02,-1.3199999,87.6,0.0,1018.10004
2011-01-03,-4.3199997,91.3,0.0,1022.60004
2011-01-04,-4.0699997,,0.0,1025.9
2011-01-05,-4.47,82.8,0.0,1025.4
2011-01-06,-3.02,86.700005,0.0,1022.10004
2011-01-07,1.48,85.9,0.0,1021.0
2011-01-08,2.57,88.4,0.0,1019.7
2011-01-09,1.7099999,,0.0,1020.0
2011-01-10,2.53,,0.0,1021.3
2011-01-11,4.2799997,,5.5,1017.7
2011-01-12,4.5,89.6,0.0,1018.2
2011-01-13,3.32,91.8,1.8000001,1016.10004
2011-01-14,8.17,91.0,0.0,1016.3
2011-01-15,7.77,78.9,0.0,1020.4
2011-01-16,5.5699997,82.4,0.0,1029.1
2011-01-17,2.74,91.700005,0.0,1028.2001
2011-01-18,3.11,92.5,0.0,1026.0
2011-01-19,2.35,,2.5,1023.2
2011-01-20,2.27,89.5,2.0,1020.8
2011-01-21,1.0799999,75.1,0.0,1025.7001
2011-01-22,-0.45,68.5,0.0,1026.3
2011-01-23,-1.6999999,76.4,0.0,1020.0
2011-01-24,-1.0799999,74.4,0.0,1020.0
2011-01-25,-3.12,81.0,1.1,1017.0
2011-01-26,-2.06,90.0,1.8000001,1011.9
2011-01-27,-2.81,86.5,0.0,1019.10004
2011-01-28,-3.47,78.3,0.0,1026.5
2011-01-29,-4.73,81.6,0.0,1026.8
2011-01-30,-5.48,86.5,0.0,1024.1
2011-01-31,-5.08,88.4,0.0,1027.6
2011-02-01,-5.29,83.200005,0.0,1029.8
2011-02-02,-4.48,76.4,0.0,1029.5
2011-02-03,-4.2599998,84.8,0.0,1030.2001
2011-02-04,-0.84999996,86.1,0.0,1030.1
2011-02-05,3.8,75.4,0.0,1024.5
2011-02-06,7.89,68.6,0.0,1024.9
2011-02-07,5.44,69.5,0.0,1023.60004
2011-02-08,3.9299998,75.0,0.0,1020.4
2011-02-09,4.5899997,64.9,0.0,1023.7
2011-02-10,0.5,79.200005,0.0,1025.6
2011-02-11,1.56,85.700005,1.3000001,1015.7
2011-02-12,3.9399998,59.600002,0.0,1015.3
2011-02-13,-0.9,65.6,0.0,1020.2
2011-02-14,0.45,56.600002,0.0,1017.0
2011-02-15,-0.91999996,48.5,0.90000004,1014.0
2011-02-16,-0.59999996,85.0,0.0,1011.4
2011-02-17,0.71999997,86.5,0.6,1009.9
2011-02-18,3.4199998,87.1,0.0,1012.10004
2011-02-19,3.9599998,83.700005,1.6,1012.8
2011-02-20,1.76,75.1,0.0,1016.2
2011-02-21,-1.29,78.700005,0.0,1018.0
2011-02-22,-2.3899999,71.5,0.0,1016.9
2011-02-23,-3.6599998,66.0,0.0,1023.4
2011-02-24,-4.3199997,69.3,0.0,1028.1
2011-02-25,-3.1799998,81.8,0.0,1028.4
2011-02-26,-0.17,75.3,0.0,1026.3
2011-02-27,-1.42,80.0,0.0,1020.9
2011-02-28,-0.9,82.5,0.0,1026.4
2011-03-01,0.79999995,78.0,0.0,1032.4
2011-03-02,0.13,67.6,2.8,1033.8
2011-03-03,1.3199999,85.4,0.0,1034.1
2011-03-04,2.3999999,76.200005,0.0,1032.9
2011-03-05,1.68,75.6,0.0,1023.60004
2011-03-06,2.23,56.8,0.0,1020.10004
2011-03-07,0.22,45.3,0.0,1033.9
2011-03-08,-0.59999996,49.3,0.0,1035.6
2011-03-09,0.13,52.3,0.0,1026.5
2011-03-10,1.8399999,59.7,0.0,1022.2
2011-03-11,7.0299997,56.600002,0.0,1020.4
2011-03-12,8.44,55.2,0.0,1020.4
2011-03-13,10.53,50.8,0.0,1017.0
2011-03-14,12.719999,58.3,0.0,1018.8
2011-03-15,12.5,70.8,0.0,1019.7
2011-03-16,12.92,70.700005,5.6,1015.7
2011-03-17,12.219999,84.6,8.1,1006.4
2011-03-18,7.54,80.4,1.3000001,1013.10004
2011-03-19,4.37,85.3,2.1000001,1020.3
2011-03-20,5.2599998,66.9,0.0,1028.5
2011-03-21,6.02,56.5,0.0,1033.6
2011-03-22,7.1499996,57.3,0.0,1034.3
2011-03-23,9.75,55.100002,0.0,1031.6
2011-03-24,11.099999,45.8,0.0,1029.3
2011-03-25,12.5,52.2,0.0,1018.5
2011-03-26,12.36,51.9,0.0,1011.60004
2011-03-27,6.68,70.9,2.9,1017.60004
2011-03-28,7.98,80.9,0.0,1014.10004
2011-03-29,9.07,69.700005,0.0,1016.8
2011-03-30,10.179999,60.8,0.0,1018.7
2011-03-31,11.75,54.4,0.0,1021.60004
2011-04-01,11.95,69.4,0.0,1022.7
2011-04-02,13.41,67.700005,0.0,1020.7
2011-04-03,13.67,56.4,0.0,1017.0
2011-04-04,13.42,61.7,0.0,1014.8
2011-04-05,12.0199995,56.0,0.0,1022.0
2011-04-06,13.549999,56.0,0.0,1024.8
2011-04-07,19.1,56.2,0.0,1017.10004
2011-04-08,14.21,38.0,0.0,1012.2
2011-04-09,13.5199995,36.9,0.0,1012.0
2011-04-10,11.469999,36.7,0.0,1016.8
2011-04-11,11.62,44.2,0.0,1018.3
2011-04-12,14.08,58.2,0.0,1010.10004
2011-04-13,8.45,56.7,0.0,1012.3
2011-04-14,7.58,71.3,0.0,1011.2
2011-04-15,9.87,57.4,0.0,1015.9
2011-04-16,10.76,48.600002,0.0,1021.2
2011-04-17,10.92,52.4,0.0,1023.7
2011-04-18,12.46,49.3,0.0,1022.2
2011-04-19,14.889999,46.7,0.0,1017.5
2011-04-20,14.929999,42.100002,0.0,1018.9
2011-04-21,15.349999,46.100002,0.0,1018.4
2011-04-22,16.949999,47.5,0.0,1015.3
2011-04-23,16.66,47.9,0.0,1015.3
2011-04-24,12.71,58.7,2.6000001,1016.60004
2011-04-25,13.549999,69.9,0.7,1017.4
2011-04-26,16.0,57.2,0.0,1015.8
2011-04-27,15.48,56.8,0.0,1014.5
2011-04-28,15.509999,57.600002,0.0,1012.9
2011-04-29,16.06,59.3,0.0,1011.4
2011-04-30,15.87,63.3,2.4,1008.60004
2011-05-01,13.11,87.700005,6.4,1005.8
2011-05-02,14.19,64.1,0.0,1008.10004
2011-05-03,12.55,67.9,0.0,1006.3
2011-05-04,8.9,56.600002,0.0,1014.9
2011-05-05,10.3,44.600002,0.0,1023.4
2011-05-06,10.219999,48.9,0.0,1028.4
2011-05-07,12.75,51.4,0.0,1022.0
2011-05-08,10.2,74.200005,7.2000003,1022.2
2011-05-09,15.42,57.2,0.0,1026.9
2011-05-10,18.609999,55.5,0.0,1025.0
2011-05-11,19.42,47.2,0.0,1020.0
2011-05-12,18.74,45.600002,0.0,1016.10004
2011-05-13,17.85,56.2,0.0,1018.0
2011-05-14,17.73,54.3,0.0,1016.8
2011-05-15,13.82,75.8,13.400001,1012.2
2011-05-16,12.179999,74.6,1.4,1018.4
2011-05-17,15.67,53.600002,0.0,1021.3
2011-05-18,18.07,62.4,0.0,1021.10004
2011-05-19,20.05,63.9,0.0,1019.5
2011-05-20,21.46,59.0,0.0,1018.9
2011-05-21,21.619999,59.4,0.4,1019.2
2011-05-22,21.539999,64.200005,0.0,1018.7
2011-05-23,20.77,69.8,5.7000003,1020.9
2011-05-24,22.41,63.8,0.0,1020.60004
2011-05-25,20.76,55.100002,0.0,1021.4
2011-05-26,19.22,45.7,0.0,1020.2
2011-05-27,22.14,59.7,0.1,1013.4
2011-05-28,15.54,79.1,1.0,1013.2
2011-05-29,17.71,58.600002,0.0,1017.3
2011-05-30,20.64,60.3,0.0,1020.3
2011-05-31,21.81,62.7,0.0,1015.7
2011-06-01,21.279999,69.200005,4.5,1015.7
2011-06-02,21.13,74.700005,12.1,1019.3
2011-06-03,23.64,55.9,0.0,1021.4
2011-06-04,23.81,64.6,0.0,1017.9
2011-06-05,22.869999,65.9,0.5,1013.60004
2011-06-06,21.43,76.3,11.1,1011.10004
2011-06-07,22.49,72.4,3.9,1009.4
2011-06-08,22.17,73.3,3.3,1006.4
2011-06-09,18.44,77.0,0.90000004,1008.2
2011-06-10,18.039999,66.4,0.0,1010.8
2011-06-11,18.72,67.700005,0.0,1012.60004
2011-06-12,20.27,63.5,0.0,1014.3
2011-06-13,20.939999,56.4,0.0,1015.0
2011-06-14,19.699999,69.200005,5.3,1016.0
2011-06-15,20.76,68.200005,0.0,1017.60004
2011-06-16,23.029999,60.2,0.0,1016.0
2011-06-17,22.96,66.200005,0.0,1014.60004
2011-06-18,24.18,60.600002,0.0,1009.7
2011-06-19,16.0,67.4,0.0,1012.0
2011-06-20,17.66,52.9,0.0,1017.2
2011-06-21,22.449999,52.7,0.0,1018.10004
2011-06-22,25.63,53.7,0.0,1016.8
2011-06-23,25.0,55.3,6.1,1014.8
